gene	Four.12.12_clean	One.11.9_clean	Three.11.9_clean	Two.11.9_clean
gb|AAC75271.1|ARO:3003952|yojI	3.6500230694628173	504.35507370420686	255.65628553152519	67.36611869944215
gb|AAC75314.1|ARO:3003578|pmrF	2.492986557624713	521.0938814890887	237.4604039300892	78.601572486914
gb|AAC76297.1|ARO:3000499|acrE	1.407849751423187	149.08198662004736	112.77648010432513	22.016165266604897
gb|AAC76298.1|ARO:3000502|acrF	1.5925044319896	155.83252146390686	121.1155707859048	22.636628304166926
gb|AAF34333.1|ARO:3001077|SHV-19	0.0	0.0	0.0	0.11438898282918873
gb|AAF34336.1|ARO:3001080|SHV-22	0.0	0.0	0.0	0.3431669484875662
gb|AAF40764.1|ARO:3003962|farB	0.0	0.0	0.030837172769185645	0.0
gb|AAF42062.1|ARO:3000811|mtrD	0.03215107744996185	0.0	0.02446935921078773	0.0
gb|AAG05913.1|ARO:3004072|OpmB	0.0	0.0	0.010485464368638758	0.0
gb|AAG05914|ARO:3004075|MuxC	0.16556563532388657	17.134718802575442	9.944531812030393	2.3731665420933363
gb|AAG05915.1|ARO:3004074|MuxB	0.29601802181398246	25.91718854380758	15.13960310343267	3.4122939141184014
gb|AAG06942.1|ARO:3002985|arnA	0.0	1.702043085657103	0.6862435486943245	0.7637451723640698
gb|AAG07064.1|ARO:3003693|mexK	0.06024327741502121	0.025446082265243954	0.02547200612479074	0.241797849882838
gb|AAG07065.1|ARO:3003692|mexJ	0.0	0.0	0.0	0.21610271052199145
gb|AAG08359.1|ARO:3003682|OpmH	0.0	0.0	0.0	0.12340720139248577
gb|AAG57600.1|ARO:3000318|mphB	3.6476414806141535	422.82933539272636	271.26719231530313	30.870545745801323
gb|AAK76136.1|ARO:3000025|patB	0.08167904675978405	0.0	0.04440273176515393	3.50689126496742
gb|AAK76137.1|ARO:3000024|patA	0.012164964411031667	0.0	0.0	1.9335253598787228
gb|AAL78275.1|ARO:3002391|OXY-1-3	0.0	0.10755560545103116	0.05383259026373301	0.0
gb|AAN00989.1|ARO:3003774|Streptococcus	0.0	0.0	0.0739800886269011	0.0
gb|AAN05026.1|ARO:3000980|TEM-117	0.4035905839895212	0.12273992622058848	0.0	0.0
gb|AAO33760.1|ARO:3000879|TEM-7	0.07886252790599839	0.05995915936063231	0.0	0.0
gb|AAP43109.1|ARO:3003922|oqxA	0.0	13.394661513638132	0.3872917555291072	6.287980914600247
gb|AAP43110.2|ARO:3003923|oqxB	0.0	15.490363164877413	0.38292915874268746	7.9215278458283285
gb|AAV85982.1|ARO:3000535|macB	0.0	0.008100072770768648	0.03243329972411243	0.04618188747762278
gb|AAY32951.1|ARO:3002837|lnuC	0.12550682794796086	0.6679596594626538	98.09906358810035	126.0371292514293
gb|ABA70720.1|ARO:3005035|Yrc-1	0.0	0.0	0.0	0.07765309539318296
gb|ABG86067.1|ARO:3003773|Clostridium	0.0	0.0	0.05506250884620846	0.0
gb|ABO11759.2|ARO:3004573|Acinetobacter	0.0	0.0	0.0	0.0693266562601144
gb|ABU52984.1|ARO:3002792|QnrS3	0.0	0.07211677692684347	0.0	0.0
gb|ACS71746.1|ARO:3002737|QnrB22	0.0	0.14557526133139564	0.0	0.0
gb|ACS83559.1|ARO:3004601|LnuP	0.0	0.0	0.18873835863549765	0.0
gb|ACV32633.1|ARO:3001170|SHV-123	0.0	0.0	0.0	4.499581390993181
gb|ACV32634.1|ARO:3001171|SHV-124	0.0	0.0	0.0	0.10974588758519953
gb|ADO96486.1|ARO:3003953|hmrM	0.0	0.0	0.0	0.9614591229177502
gb|ADP36409.1|ARO:3003730|Bifidobacteria	0.03718720828087729	0.0565468494783199	0.311324519302998	0.05373285552951956
gb|ADZ12700.1|ARO:3005090|RanB	0.0	0.0	0.061918117655123735	0.0
gb|AEG78825.1|ARO:3002872|FosA3	0.0	0.22680203758152218	0.11351654903439351	0.0
gb|AEM44654.1|ARO:3001969|CTX-M-109	0.07146916591481105	0.0	0.0	0.0
gb|AET10445.1|ARO:3004033|tetB(46)	0.0	0.12183742676308416	0.027102567070495343	0.0
gb|AEY83581|ARO:3000510|mupB	0.0	0.07574705030554228	0.0	0.0
gb|AFH35853.1|ARO:3001328|Escherichia	0.05020273117918434	17.74864238000766	10.889282618348041	2.538877423769799
gb|AFU25653.1|ARO:3001837|ACT-15	0.0	0.0821487695177167	0.0	0.0
gb|AGL43627.1|ARO:3002778|QnrB66	0.0	0.14625551956191618	0.0	0.0
gb|AGP27106.1|ARO:3007010|norC	0.0	0.0	0.169537703103315	0.0
gb|AHE41345.1|ARO:3002797|QnrS8	0.0	0.2871438640940373	0.0	0.0
gb|AHL39338.1|ARO:3001845|ACT-25	0.0	0.04107438475885835	0.0	0.0
gb|AHM76768.1|ARO:3002106|CMY-93	0.0	0.04107438475885835	0.0	0.0
gb|AIG22447.1|ARO:3002191|MOX-9	0.0	0.04085989710998703	0.0	0.0
gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8	0.0	3.19942074348334	0.0	0.2643656492052362
gb|AIT76086.1|ARO:3001850|ACT-30	0.0	0.04107438475885835	0.0	0.0
gb|AIT76096.1|ARO:3001851|ACT-31	0.0	0.04107438475885835	0.0	0.0
gb|AJE60855.1|ARO:3003209|FosA5	0.0	22.742207192886735	0.6761992992840131	13.693760246602164
gb|AJP77085|ARO:3003717|ESP-1	0.0	0.053963243424569075	0.0	0.0
gb|AKO62864.1|ARO:3003135|CMY-127	0.0	0.04107438475885835	0.0	0.07806072319052251
gb|AML99881.1|ARO:3001327|mdtK	1.6935478302851426	305.82245129560584	92.96717982248387	39.02739726400086
gb|AMQ12811.1|ARO:3004111|FosA6	0.0	20.040162773929897	0.7888991824980154	14.977550269721117
gb|ANQ03635.1|ARO:3005162|FosA7.5	0.0	14.86687356346878	0.0	0.0
gb|ANZ79240.1|ARO:3004035|tetA(60)	0.0	0.04054233314281097	0.0	0.07704957392639658
gb|ANZ79241.1|ARO:3004036|tetB(60)	0.01777471483891674	0.0945987773332256	0.0	0.0
gb|APB03214.1|ARO:3003980|tetA(48)	0.06000909557861684	1.2774971912755129	0.2283569062207916	5.722784097227052
gb|APB03215.1|ARO:3003981|tetB(48)	0.22785741457710976	1.3859194621217739	0.2312219006161816	0.0
gb|APB03216.1|ARO:3003982|LlmA	0.0	1.3631829784952119	0.32749722160445244	0.0
gb|APB03219.1|ARO:3003986|TaeA	0.15882036869958008	0.9660086785879649	0.38679713004311866	0.22948407049065644
gb|APB03222.1|ARO:3003992|rphB	0.0	0.0885143698706167	0.0	0.0
gb|AQV34023.1|ARO:3004637|qnrE2	0.0	0.07312775978095809	0.0	0.0
gb|AYV52072.1|ARO:3002882|lmrD	0.3099867437268912	0.730616804799512	1.4627222794251067	87.0286541350144
gb|AZP56652.1|ARO:3004627|QnrS15	0.0	0.07178596602350933	0.0	0.0
gb|BAA11236.1|ARO:3000206|emrK	0.48867805753716953	134.26034465174885	59.38823627431268	11.551875056083507
gb|BAA11237.1|ARO:3000254|emrY	0.6700234304513535	157.12508504373324	55.19564827189519	13.4764520395638
gb|BAA16547.1|ARO:3000027|emrA	0.0	0.013375504780448745	0.0	0.0
gb|BAC11911.1|ARO:3003551|emeA	0.0	0.0	0.0	0.22703156897396243
gb|BAD89844.2|ARO:3000753|abeM	0.0	0.06986312764787961	0.0	0.0
gb|BAE06006.1|ARO:3003705|mexN	0.006622625412955462	0.015105541113055048	0.005040310092260716	0.02870765978338713
gb|BAE06008.1|ARO:3003699|mexQ	0.013031414867657853	0.0	0.0	0.0
gb|BAE15963.1|ARO:3002868|dfrG	16.341749646266614	0.0	0.0	0.0
gb|BAE78116.1|ARO:3003576|eptA	4.101572315169558	523.9525111928552	375.3654009702812	81.77452988213156
gb|BAG75524.1|ARO:3003954|efmA	0.0	0.0	0.0	2.084659032868393
gb|BAO79432.1|ARO:3000785|cmeC	0.13945203105328985	0.0	0.0	0.0
gb|CAA03986.1|ARO:3000343|tap	0.0	0.0	0.15320570921023285	0.0
gb|CAA09666.1|ARO:3004122|Klebsiella	1.5960173094131065	387.25841494484536	108.90304222871762	65.44640252884976
gb|CAC99773.1|ARO:3003770|Listeria	0.0	0.0	0.0	1.959820491940552
gb|CAG25831.1|ARO:3002445|OKP-B-12	0.0	0.11900639234315612	0.0	0.0
gb|CAJ77855.1|ARO:3000779|adeH	0.0	0.0	0.04324439963214991	0.0
gb|CAJ77856.1|ARO:3000777|adeF	0.0	0.0	0.014792524803348731	0.0
gb|CCI79240.1|ARO:3005047|eptB	2.8328684022539736	354.6729473448842	252.44577498676543	78.4979448369642
gb|CCP45647.1|ARO:3003955|efpA	0.0	0.0	0.08867141754762059	0.0
gb|CDM87362.1|ARO:3001559|OXA-373	0.0	0.057114381726733686	0.0	0.0
gb|CDO12042.1|ARO:3005053|ArnT	0.11206780281378718	111.30628998994011	36.1922073231725	41.723952393848194
gb|CDO61516.1|ARO:3003949|efrB	63.113986076372356	1.8156693505835673	12.441351057844097	31.42537111149951
gb|ENU15301.1|ARO:3001738|OXA-283	0.0	0.056700509395380544	0.0	0.0
gb|ENU21024.1|ARO:3001751|OXA-296	0.0	0.05510331194762336	0.0	0.0
gb|EOD99669.1|ARO:3002875|dfrE	0.0	0.09542280849466483	0.0	1.6321354867091564
gb|MBW0764195.1|ARO:3007027|salC	0.0	0.0	0.028956162230584667	0.0
gb|NP_388442.1|ARO:3004476|vmlR	0.0	0.028609397793647223	0.0	0.0
gb|SBV31106.1|ARO:3004110|MCR-2	0.0	0.0	0.02911762781923105	0.0
gb|WP_002289367.1|ARO:3007011|mdeA	0.0	0.0	0.13832480147237355	0.13130744165822988
gb|WP_004111091.1|ARO:3002406|OXY-2-11	0.0	0.2158529736982763	0.0	0.0
gb|WP_015740450.1|ARO:3007015|qacG	0.0	0.0	0.14640452118454492	0.0
gb|WP_023318187.1|ARO:3006145|OKP-B-23	0.0	0.05471797410183578	0.0	0.0
gb|WP_032652275.1|ARO:3006268|ACT-74	0.0	0.04107438475885835	0.0	0.0
gb|WP_040117106.1|ARO:3006237|ACT-42	0.0	0.12322315427657504	0.0	0.0
gb|WP_045328874.1|ARO:3006235|ACT-40	0.0	0.04107438475885835	0.0	0.0
gb|WP_045337464.1|ARO:3006241|ACT-46	0.0	0.04107438475885835	0.0	0.0
gb|WP_045347148.1|ARO:3006269|ACT-75	0.0	0.12322315427657504	0.0	0.0
gb|WP_063610930.1|ARO:3006876|EC-15	0.0	1.286815804739724	0.08310495366974167	0.0
gb|WP_063859917.1|ARO:3002109|CMY-96	0.0	0.04107438475885835	0.0	0.0
gb|WP_063860228.1|ARO:3006874|EC-13	0.0	0.24906112349801113	0.08310495366974167	0.0
gb|WP_063860233.1|ARO:3006875|EC-14	0.0	1.12077505574105	0.6648396293579334	0.31555581470121036
gb|WP_063860248.1|ARO:3006877|EC-16	0.0	0.33208149799734815	0.0	0.0
gb|WP_063860256.1|ARO:3006878|EC-18	0.0	1.6604074899867407	0.249314861009225	0.6311116294024207
gb|WP_063860263.1|ARO:3006879|EC-19	0.0	0.2075509362483426	0.04155247683487084	0.0
gb|WP_063864548.1|ARO:3002407|OXY-2-12	0.0	0.10792648684913815	0.0	0.0
gb|WP_063864549.1|ARO:3002408|OXY-2-13	0.0	1.510970815887934	0.0	0.0
gb|WP_063864550.1|ARO:3006130|OXY-2-15	0.0	2.0105055623112023	0.0	0.0
gb|WP_063865146.1|ARO:3007007|TER-2	0.0	0.0	0.11031889976581906	0.0
gb|WP_075985684.1|ARO:3005197|CMY-145	0.0	0.04107438475885835	0.0	0.0
gb|WP_082741435.1|ARO:3004569|ICR-Mo	0.0	0.0	0.16844391147039037	0.0
gb|WP_092689909.1|ARO:3005878|OXA-666	0.0	0.05510331194762336	0.0	0.0
gb|WP_104009848.1|ARO:3005610|CTX-M-187	0.07073237038991609	0.0	0.0	0.0
gb|WP_104531869.1|ARO:3006940|LHK-6	0.0	0.0	0.08033478854741694	0.0
gb|WP_104671188.1|ARO:3003948|efrA	7.588906772338615	1.3608122254891333	3.6370702310619687	23.379118716671766
gb|WP_109545059.1|ARO:3005263|TEM-232	0.07196895029183768	0.0	0.0	0.0
gb|WP_112792421.1|ARO:3006254|ACT-59	0.0	0.0821487695177167	0.0	0.0
gb|WP_116786835.1|ARO:3005933|OXA-728	0.0	0.0552980232972616	0.0	0.0
gb|WP_117241614.1|ARO:3005234|SHV-223	0.0	0.0	0.0	0.1039899843901716
gb|WP_122630867.1|ARO:3005212|SHV-212	0.0	0.0	0.0	0.1039899843901716
gb|WP_122630898.1|ARO:3005903|OXA-696	0.0	0.0	0.05717256849177483	0.0
gb|WP_136512065.1|ARO:3005649|CTX-M-226	0.21219711116974826	0.0	0.0	0.0
gb|WP_148044409.1|ARO:3005650|CTX-M-227	0.07073237038991609	0.0	0.0	0.0
gb|WP_148044473.1|ARO:3005272|TEM-242	0.0	0.05471797410183578	0.0	0.0
gb|WP_164461285.1|ARO:3006277|ACT-83	0.0	0.0821487695177167	0.0	0.0
gb|XP_753111.1|ARO:3003942|abcA	0.0	0.0	0.1186763921723205	0.18434588141894057
gi|1000359761|ref|WP_061107064.1|	0.0	0.03358227595091208	0.0	0.0
gi|1000372417|ref|WP_061114545.1|	0.0	0.03892870794309709	0.0389683675789709	0.0
gi|1000897760|ref|WP_061153289.1|	0.0	0.0	0.0	0.10136719678114886
gi|1000898052|ref|WP_061153581.1|	0.0	0.02675100956089749	0.0	0.0
gi|1000904054|ref|WP_061155088.1|	0.0	1.3235760700653012	0.0389683675789709	0.0
gi|1000904163|ref|WP_061155197.1|	0.0	0.0	0.0	0.015346303165938633
gi|1000904164|ref|WP_061155198.1|	0.0	0.056242014710242705	0.0	0.0
gi|1000938487|ref|WP_061182054.1|	0.03456443288575244	1.0380335070166895	0.8286422143618952	0.32463036268904943
gi|1000943660|ref|WP_061182139.1|	0.0	0.03041659979227411	0.09134276248831663	0.0
gi|1001733183|ref|WP_061284391.1|	0.014444294584888124	0.5161536897381589	0.06595908954419497	0.02087097230567654
gi|1001754607|ref|WP_061301387.1|	0.013916916689293833	0.1269723374695743	0.03177542346196005	0.0
gi|1001782895|ref|WP_061321573.1|	0.0	1.0062590401957967	1.0072841928206215	0.21418513245794604
gi|1001786599|ref|WP_061324791.1|	0.3107575811002797	33.74475928961597	18.725996403233154	5.7052267102018135
gi|1001803476|ref|WP_061336327.1|	0.0	0.01610014464313275	0.0	0.0
gi|1001803585|ref|WP_061336388.1|	0.0	0.48666559667638576	0.593727956174058	0.05780589997199042
gi|1001890242|ref|WP_061344230.1|	0.0	0.045624899688411165	0.030447587496105544	0.0
gi|1001905069|ref|WP_061350662.1|	0.4608161145551995	79.92063740717833	42.397583925920344	9.691763072542708
gi|1001938727|ref|WP_061353817.1|	0.0	0.015208299896137055	0.045671381244158316	0.0
gi|1001947541|ref|WP_061357412.1|	0.010588024579972006	2.0527684419994254	2.1435007623222826	0.22948407049065647
gi|1001951140|ref|WP_061359934.1|	0.0	0.24336364681668404	0.15887711730980025	0.0
gi|1001953178|ref|WP_061361130.1|	0.0	0.09124979937682233	0.030447587496105544	0.0
gi|1002387632|ref|WP_061375456.1|	0.0	0.023711122110795502	0.0	0.0
gi|1002390459|ref|WP_061377141.1|	0.0	0.22735119505750648	0.0	0.0
gi|1002393246|ref|WP_061378420.1|	0.062373090252926006	13.064828283048321	5.459114039926742	1.0814958376577846
gi|1002397390|ref|WP_061380650.1|	0.062373090252926006	0.023711122110795502	0.0	0.0
gi|1002397688|ref|WP_061380706.1|	0.0	0.0	0.01403699262253253	0.0
gi|1002398650|ref|WP_061381408.1|	0.0	0.17121816841493467	0.03427852027734422	0.0
gi|1002399350|ref|WP_061382108.1|	0.0	0.14226673266477302	0.0	0.13518697970722307
gi|1002400075|ref|WP_061382832.1|	0.049838062429698744	5.532212413065991	3.527533632705584	0.2160373041326083
gi|1002465273|ref|WP_061387297.1|	0.0	0.11678612382929128	0.0	0.0
gi|1002995988|ref|WP_061440268.1|	0.0	0.07030251838780338	0.0	0.0
gi|1004039946|ref|WP_061495278.1|	0.0	0.17121816841493467	0.06855704055468843	0.19523721358154753
gi|1004367277|ref|WP_061537620.1|	0.0	0.01610014464313275	0.0	0.0
gi|1004699693|gb|AMP48941.1|	0.0	0.07844280999060166	0.0	0.0
gi|1005290618|ref|WP_061584272.1|	0.01994488351111006	0.15164089722020382	0.1366158468030201	0.0
gi|1005558399|ref|WP_061655514.1|	0.0	0.06361520566310988	0.0	0.0
gi|1005724275|ref|WP_061708557.1|	0.0	0.08436302206536406	0.0	0.0
gi|1006477526|ref|WP_061771940.1|	0.0	0.008074995146091347	0.0	0.030692606331877266
gi|1008826740|ref|WP_061873413.1|	0.010588024579972006	0.0	0.0	0.0
gi|1010998995|ref|WP_061957110.1|	0.032733969121287496	2.6729312654287978	1.0015019202022923	0.6054175172638997
gi|1011247976|ref|WP_062166935.1|	0.0	0.0995505126789124	0.0	0.0
gi|1011916769|ref|WP_062729166.1|	0.0	0.16872604413072811	0.154823110003782	0.0
gi|1015890335|ref|WP_062865166.1|	0.0	0.08050072321566375	0.0	0.0
gi|1015904313|ref|WP_062874226.1|	0.0	0.045624899688411165	0.030447587496105544	0.02890294998599521
gi|1015908301|ref|WP_062876269.1|	0.4367770776332219	22.000399242324313	33.61595375941051	3.7077808227392217
gi|1015908358|ref|WP_062876326.1|	0.10240358101226656	0.35035837148787385	0.1948418378948545	0.07398292421788326
gi|1015927969|ref|WP_062886813.1|	0.0	0.015208299896137055	0.0	0.0
gi|1015940311|ref|WP_062893510.1|	0.0	0.0322002892862655	0.0	0.0
gi|1015946072|ref|WP_062896537.1|	0.0	0.4669041946508497	0.16116547085129942	0.0
gi|1015950384|ref|WP_062899171.1|	0.0	0.07785741588619419	0.0	0.0
gi|1016028297|ref|WP_062899913.1|	0.0	1.5571483177238838	0.9352408218953017	0.07398292421788326
gi|1016069923|ref|WP_062914571.1|	0.0	0.0	0.0	0.015346303165938633
gi|1016069924|ref|WP_062914572.1|	0.0	0.014060503677560676	0.0	0.13360797635035526
gi|1016088264|ref|WP_062932100.1|	0.0	0.028121007355121352	0.0	0.0
gi|1016092388|ref|WP_062936059.1|	0.0	0.016149990292182694	0.0	0.0
gi|1016095642|ref|WP_062938108.1|	0.0	0.008074995146091347	0.0	0.0
gi|1016275448|gb|AMX06027.1|	0.0	0.4764247136193895	0.3556617573461493	0.0460389094978159
gi|1016488817|ref|WP_063078678.1|	0.0	0.4020790686536519	0.4024886971848273	0.04021789795211504
gi|1016489139|ref|WP_063079000.1|	0.0	0.0	0.032233094170259886	0.0
gi|1016489954|ref|WP_063079620.1|	0.0	0.0	0.045671381244158316	0.11561179994398084
gi|1016491603|ref|WP_063080527.1|	0.5459713470415274	21.91737886782498	14.668024322709405	2.44555756393438
gi|1016498541|ref|WP_063085435.1|	0.0	0.21291619854591876	0.015223793748052772	0.02890294998599521
gi|1016499599|ref|WP_063086404.1|	0.0	0.33208149799734815	0.04155247683487084	0.47333372205181556
gi|1016521294|ref|WP_063100554.1|	0.0	0.0	0.016116547085129943	0.0
gi|1016522230|ref|WP_063100897.1|	0.0	0.08464822497971619	0.0211836156413067	0.04021789795211504
gi|1016523559|ref|WP_063101806.1|	0.0	0.05290514061232262	0.0423672312826134	0.02010894897605752
gi|1016529523|ref|WP_063104984.1|	0.0	0.7406066535841065	0.016116547085129943	0.030597876065420863
gi|1016529760|ref|WP_063105172.1|	0.0	0.01610014464313275	0.008058273542564972	0.0
gi|1016529975|ref|WP_063105381.1|	0.0175924100713381	1.778942135799683	0.7230130969267525	0.25419773962041947
gi|1016544759|ref|WP_063115144.1|	0.0	0.257602314290124	0.032233094170259886	0.0
gi|1016547979|ref|WP_063116960.1|	0.0	0.9982089678742304	0.5399043273518531	0.061195752130841725
gi|1016550147|ref|WP_063118246.1|	0.0	0.021162056244929048	0.0211836156413067	0.0
gi|1016553099|ref|WP_063119975.1|	0.052940122899860026	6.786210967080454	4.069428138995311	0.566060707210286
gi|1016930567|ref|WP_063133116.1|	0.0	0.014060503677560676	0.0	0.0
gi|1016934190|ref|WP_063136393.1|	0.0	0.11678612382929128	0.0	0.0
gi|1016936578|ref|WP_063138473.1|	0.0	0.028121007355121352	0.0	0.0
gi|1016953489|ref|WP_063153825.1|	0.0	0.31142966354477675	0.1558734703158836	0.07398292421788326
gi|1016954251|ref|WP_063154587.1|	0.0	0.014060503677560676	0.0	0.0
gi|1017024088|ref|WP_063159864.1|	0.0	0.008074995146091347	0.0	0.0
gi|1017028727|ref|WP_063163394.1|	0.0	0.008074995146091347	0.0	0.0
gi|1017028977|ref|WP_063163644.1|	0.0	0.03892870794309709	0.0	0.0
gi|1019531117|emb|SAJ10578.1|	0.0	0.010602534277184982	0.0	0.0
gi|1020276027|ref|WP_063268378.1|	0.054597134704152735	6.890691083444974	0.1246574305046125	0.39444476837651293
gi|1020277983|ref|WP_063268995.1|	0.0	0.021162056244929048	0.01059180782065335	0.0
gi|1020278005|ref|WP_063269009.1|	0.0	0.09124979937682233	0.0	0.0
gi|1020280296|ref|WP_063269641.1|	0.0	0.04151018724966852	0.0	0.0
gi|1022622951|ref|WP_063401818.1|	0.0	0.11098823115691513	0.0	0.0
gi|1022650083|ref|WP_063408054.1|	0.0	0.056242014710242705	0.0	0.0
gi|1022656033|ref|WP_063413406.1|	0.0	0.016149990292182694	0.0	0.0
gi|1022664304|ref|WP_063420886.1|	0.0	0.0	0.0	0.030597876065420863
gi|1022683113|ref|WP_063438595.1|	0.0	0.02107655298737378	0.0	0.0
gi|1022688710|ref|WP_063443532.1|	0.0	0.08855079553723012	0.0	0.0
gi|1022698496|ref|WP_063449191.1|	0.0	0.014060503677560676	0.0	0.0
gi|1024367864|ref|WP_063503019.1|	0.0	1.1235424015576947	0.9506283311444339	0.12709886981020974
gi|1027675533|ref|WP_063614861.1|	0.0	0.08464822497971619	0.03177542346196005	0.02010894897605752
gi|1027678792|ref|WP_063617836.1|	0.0	0.0	0.014074828182162	0.0
gi|1027687821|ref|WP_063625584.1|	0.0	2.1595785852514617	0.15223793748052772	0.05780589997199042
gi|1028083606|ref|WP_063842627.1|	0.0	0.16604074899867408	0.16620990733948335	0.07888895367530259
gi|1028085645|ref|WP_063844178.1|	0.0	0.008074995146091347	0.0	0.0
gi|1028091955|ref|WP_063849202.1|	0.0	0.014060503677560676	0.0	0.0
gi|1028092116|ref|WP_063849338.1|	0.0	0.03892870794309709	0.0	0.0
gi|1028098264|ref|WP_063854808.1|	0.0	0.21535789807052796	0.0	0.0
gi|1028099117|ref|WP_063855569.1|	0.0	0.28873322127536954	0.0	0.0
gi|1028099935|ref|WP_063856172.1|	0.0	0.04218151103268203	0.014074828182162	0.0
gi|1028100551|ref|WP_063856686.1|	0.0	0.09124979937682234	0.0	0.0
gi|1028100552|ref|WP_063856687.1|	0.0	0.09124979937682234	0.0	0.08670884995798564
gi|1028100553|ref|WP_063856688.1|	0.0	0.27374939813046706	0.04567138124415832	0.08670884995798564
gi|1028180030|ref|WP_063927084.1|	0.0	0.008074995146091347	0.0	0.0
gi|1028186057|ref|WP_063931428.1|	0.0	0.04218151103268203	0.0	0.0
gi|1028186313|ref|WP_063931684.1|	0.0	0.22197646231383025	0.0	0.0
gi|1028197792|ref|WP_063941830.1|	0.014002122301677265	0.5642279261466848	0.372982946827293	0.10116032495098323
gi|1028199673|ref|WP_063943593.1|	0.0	0.014060503677560676	0.0	0.0
gi|1028214377|ref|WP_063957405.1|	0.0	0.11098823115691513	0.0	0.0
gi|1028221825|ref|WP_063963387.1|	0.0	0.03180760283155495	0.0	0.0
gi|1028820085|ref|WP_064001115.1|	0.0	0.013375504780448745	0.0	0.0
gi|1028890997|ref|WP_064056009.1|	0.0	0.22496805884097082	0.084448969092972	0.0
gi|1031609608|ref|WP_064114541.1|	0.0	0.03892870794309709	0.0	0.22194877265364976
gi|1031640304|gb|ANG17117.1|	0.07196895029183768	0.0	0.0	0.0
gi|1031646140|gb|ANG20003.1|	0.0	0.05471797410183578	0.0	0.0
gi|1031656232|gb|ANG24468.1|	0.07196895029183768	0.0	0.0	0.0
gi|1031662238|gb|ANG27022.1|	0.07196895029183768	0.0	0.0	0.0
gi|1031790687|ref|WP_064132501.1|	0.0	0.0	0.023451023602913627	0.0
gi|1031814598|ref|WP_064143474.1|	0.0	0.0	0.010678448375423522	0.040546878712459544
gi|1031818785|ref|WP_064147020.1|	0.0	0.010667580499744398	0.0	0.2230078329185275
gi|1031822889|ref|WP_064150402.1|	0.0	0.10497493689918751	0.0	0.29157976015283404
gi|1031824807|ref|WP_064152164.1|	0.0	0.016149990292182694	0.0	0.015346303165938633
gi|1031828806|ref|WP_064155414.1|	0.0	0.028121007355121352	0.0	0.0534431905401421
gi|1031832983|ref|WP_064159164.1|	0.0	0.014060503677560676	0.0	0.08016478581021315
gi|1031836916|ref|WP_064162252.1|	0.0	0.03892870794309709	0.0	0.0
gi|1031849806|ref|WP_064172465.1|	0.0	0.03892870794309709	0.0	0.0
gi|1031862522|ref|WP_064180366.1|	0.0	0.07267495631482213	0.0	0.030692606331877266
gi|1031865799|ref|WP_064182545.1|	0.0	0.021335160999488796	0.0	2.0881642536916667
gi|1031867709|ref|WP_064184126.1|	0.0	0.03892870794309709	0.0	0.0
gi|1031872588|ref|WP_064187636.1|	0.0	0.028121007355121352	0.0	0.0
gi|1031873672|ref|WP_064188664.1|	0.0	0.008074995146091347	0.0	0.16880933482532495
gi|1032317555|ref|WP_064192057.1|	0.0	0.011696069202634551	0.0	0.0
gi|1032594922|ref|WP_064225264.1|	0.027833833378587667	10.253016250668123	9.055995686658616	1.1462100916352786
gi|1032819400|ref|WP_064325534.1|	0.0	0.04037497573045674	0.0	0.015346303165938633
gi|1032819534|ref|WP_064325668.1|	0.0	0.03892870794309709	0.0	0.07398292421788326
gi|1032820994|ref|WP_064327128.1|	0.0	0.10700403824358996	0.0	0.0
gi|1033026459|ref|WP_064342401.1|	0.0	0.7873882059433979	0.028149656364324	0.0
gi|1033029279|ref|WP_064345216.1|	0.0	1.284647362122204	0.0	0.22194877265364976
gi|1033042764|ref|WP_064355128.1|	0.0	12.062140146664408	0.34334868529854917	0.5160562330376186
gi|1033056571|ref|WP_064367823.1|	0.0	0.21090755516341014	0.0	0.0
gi|1033059173|ref|WP_064370388.1|	0.0	1.017315363591807	0.0	0.08227146759499052
gi|1033060485|ref|WP_064371646.1|	0.0	0.18398256575596508	0.032500588727689426	0.0
gi|1033061324|ref|WP_064372453.1|	0.0	0.735652762924681	0.0	0.0
gi|1033061936|ref|WP_064373065.1|	0.0	5.021803324659525	0.0	0.0
gi|1033062272|ref|WP_064373401.1|	0.0	0.29220760443594457	0.021667059151792952	0.0
gi|1033064422|ref|WP_064375412.1|	0.0	11.358652045730155	0.37873885650055367	0.6119575213084173
gi|1033067325|ref|WP_064377960.1|	0.0	0.1623375580199692	0.043334118303585904	0.16454293518998103
gi|1033083090|ref|WP_064393041.1|	0.006540552838724367	0.3033396174708062	0.19413602380143186	0.037802523718575246
gi|1033087216|ref|WP_064396802.1|	0.0	3.5814411307649325	0.0389683675789709	0.14796584843576652
gi|1033087510|ref|WP_064397096.1|	0.0	2.2432868202764964	0.0	0.0
gi|1033088368|ref|WP_064397954.1|	0.0	0.2808856003894237	0.0	0.0
gi|1033094913|ref|WP_064404259.1|	0.0	0.021645007735995894	0.032500588727689426	0.0
gi|1033149378|ref|WP_064455171.1|	0.0	0.0	0.04155247683487084	0.0
gi|1033206624|gb|ANH56010.1|	0.0	0.07381764430719355	0.0	0.0
gi|1035681292|ref|WP_064525655.1|	0.0	0.9429145935604974	0.22835690622079158	0.37573834981793774
